contig	position	-3_event_level_mean	-3_event_stdv	-3_event_length	-3_standardized_level	-3_event_level_median	-3_event_stdv_median	-3_event_length_median	-3_diff_stdv	-2_event_level_mean	-2_event_stdv	-2_event_length	-2_standardized_level	-2_event_level_median	-2_event_stdv_median	-2_event_length_median	-2_diff_stdv	-1_event_level_mean	-1_event_stdv	-1_event_length	-1_standardized_level	-1_event_level_median	-1_event_stdv_median	-1_event_length_median	-1_diff_stdv	0_event_level_mean	0_event_stdv	0_event_length	0_standardized_level	0_event_level_median	0_event_stdv_median	0_event_length_median	0_diff_stdv	+1_event_level_mean	+1_event_stdv	+1_event_length	+1_standardized_level	+1_event_level_median	+1_event_stdv_median	+1_event_length_median	+1_diff_stdv	+2_event_level_mean	+2_event_stdv	+2_event_length	+2_standardized_level	+2_event_level_median	+2_event_stdv_median	+2_event_length_median	+2_diff_stdv	+3_event_level_mean	+3_event_stdv	+3_event_length	+3_standardized_level	+3_event_level_median	+3_event_stdv_median	+3_event_length_median	+3_diff_stdv	label
ENST00000416718.2	27	76.24666666666667	2.533	0.004203333333333333	1.24	85.82	3.012	0.00398	-0.5966560509554141	85.745	2.271	0.004314999999999999	-0.265	85.745	2.271	0.004314999999999999	-0.13650190114068442	84.0975	2.41	0.006724999999999999	-1.025	85.65	1.963	0.007469999999999999	-0.6162420382165605	93.81000000000002	2.404	0.008409999999999999	0.003333333333333355	94.17	2.346	0.00614	-0.364021164021164	126.91333333333334	3.1663333333333337	0.0056433333333333335	1.4900000000000002	126.86	2.882	0.00564	-0.21430934656741105	122.1525	8.753	0.00307	-0.11250000000000002	124.015	9.9885	0.00249	0.02254672897196257	91.25333333333333	1.2706666666666666	0.005863333333333332	0.6	91.11	1.462	0.00697	-0.5820175438596491	0
ENST00000416718.2	28	85.745	2.271	0.004314999999999999	-0.265	85.745	2.271	0.004314999999999999	-0.13650190114068442	84.0975	2.41	0.006724999999999999	-1.025	85.65	1.963	0.007469999999999999	-0.6162420382165605	93.81000000000002	2.404	0.008409999999999999	0.003333333333333355	94.17	2.346	0.00614	-0.364021164021164	126.91333333333334	3.1663333333333337	0.0056433333333333335	1.4900000000000002	126.86	2.882	0.00564	-0.21430934656741105	122.1525	8.753	0.00307	-0.11250000000000002	124.015	9.9885	0.00249	0.02254672897196257	91.25333333333333	1.2706666666666666	0.005863333333333332	0.6	91.11	1.462	0.00697	-0.5820175438596491	104.58500000000001	2.3745000000000003	0.005974999999999999	-0.0050000000000000044	104.58500000000001	2.3745000000000003	0.005974999999999999	-0.11399253731343278	0
ENST00000416718.2	29	84.0975	2.41	0.006724999999999999	-1.025	85.65	1.963	0.007469999999999999	-0.6162420382165605	93.81000000000002	2.404	0.008409999999999999	0.003333333333333355	94.17	2.346	0.00614	-0.364021164021164	126.91333333333334	3.1663333333333337	0.0056433333333333335	1.4900000000000002	126.86	2.882	0.00564	-0.21430934656741105	122.1525	8.753	0.00307	-0.11250000000000002	124.015	9.9885	0.00249	0.02254672897196257	91.25333333333333	1.2706666666666666	0.005863333333333332	0.6	91.11	1.462	0.00697	-0.5820175438596491	104.58500000000001	2.3745000000000003	0.005974999999999999	-0.0050000000000000044	104.58500000000001	2.3745000000000003	0.005974999999999999	-0.11399253731343278	107.12	3.010666666666667	0.017153333333333333	-0.20000000000000004	106.56	2.811	0.0176	0.12338308457711442	0
ENST00000416718.2	30	93.81000000000002	2.404	0.008409999999999999	0.003333333333333355	94.17	2.346	0.00614	-0.364021164021164	126.91333333333334	3.1663333333333337	0.0056433333333333335	1.4900000000000002	126.86	2.882	0.00564	-0.21430934656741105	122.1525	8.753	0.00307	-0.11250000000000002	124.015	9.9885	0.00249	0.02254672897196257	91.25333333333333	1.2706666666666666	0.005863333333333332	0.6	91.11	1.462	0.00697	-0.5820175438596491	104.58500000000001	2.3745000000000003	0.005974999999999999	-0.0050000000000000044	104.58500000000001	2.3745000000000003	0.005974999999999999	-0.11399253731343278	107.12	3.010666666666667	0.017153333333333333	-0.20000000000000004	106.56	2.811	0.0176	0.12338308457711442	100.39500000000001	4.39725	0.0127	0.11000000000000003	99.415	4.5634999999999994	0.012119999999999999	0.2745652173913042	0
ENST00000416718.2	31	126.91333333333334	3.1663333333333337	0.0056433333333333335	1.4900000000000002	126.86	2.882	0.00564	-0.21430934656741105	122.1525	8.753	0.00307	-0.11250000000000002	124.015	9.9885	0.00249	0.02254672897196257	91.25333333333333	1.2706666666666666	0.005863333333333332	0.6	91.11	1.462	0.00697	-0.5820175438596491	104.58500000000001	2.3745000000000003	0.005974999999999999	-0.0050000000000000044	104.58500000000001	2.3745000000000003	0.005974999999999999	-0.11399253731343278	107.12	3.010666666666667	0.017153333333333333	-0.20000000000000004	106.56	2.811	0.0176	0.12338308457711442	100.39500000000001	4.39725	0.0127	0.11000000000000003	99.415	4.5634999999999994	0.012119999999999999	0.2745652173913042	83.58666666666666	2.982333333333333	0.007966666666666667	-0.23	84.49	3.102	0.0073	0.061328588374851604	0
ENST00000416718.2	50	72.2	2.918	0.00531	2.62	72.2	2.918	0.00531	0.40966183574879245	62.52	2.015	0.00863	-0.73	62.52	2.015	0.00863	-0.02657004830917861	72.935	1.3459166666666667	0.0051175	0.9825	73.195	1.2945	0.005145	-0.4272695035460993	85.50666666666666	1.3596666666666668	0.005866666666666667	0.7966666666666665	84.62	1.455	0.00432	-0.48301647655259816	91.65181818181819	2.2635454545454547	0.0055527272727272725	0.06363636363636366	91.08	1.834	0.00498	-0.2554126794258373	96.13000000000001	4.6513	0.008697	0.595	95.345	4.266	0.007469999999999999	0.34820289855072456	86.442	4.142999999999999	0.004782	-0.013999999999999924	85.69	4.311	0.00432	0.3028301886792449	0
ENST00000416718.2	53	85.50666666666666	1.3596666666666668	0.005866666666666667	0.7966666666666665	84.62	1.455	0.00432	-0.48301647655259816	91.65181818181819	2.2635454545454547	0.0055527272727272725	0.06363636363636366	91.08	1.834	0.00498	-0.2554126794258373	96.13000000000001	4.6513	0.008697	0.595	95.345	4.266	0.007469999999999999	0.34820289855072456	86.442	4.142999999999999	0.004782	-0.013999999999999924	85.69	4.311	0.00432	0.3028301886792449	80.00285714285714	6.2534285714285724	0.008535714285714285	-0.5757142857142857	84.61	7.179	0.00598	0.22857142857142881	85.06800000000001	5.4842	0.0087	-0.348	91.59	5.361	0.00398	-0.30048469387755095	107.875	4.4125000000000005	0.0045650000000000005	-1.0199999999999998	108.75	4.593500000000001	0.00415	0.08950617283950635	1
ENST00000416718.2	54	91.65181818181819	2.2635454545454547	0.0055527272727272725	0.06363636363636366	91.08	1.834	0.00498	-0.2554126794258373	96.13000000000001	4.6513	0.008697	0.595	95.345	4.266	0.007469999999999999	0.34820289855072456	86.442	4.142999999999999	0.004782	-0.013999999999999924	85.69	4.311	0.00432	0.3028301886792449	80.00285714285714	6.2534285714285724	0.008535714285714285	-0.5757142857142857	84.61	7.179	0.00598	0.22857142857142881	85.06800000000001	5.4842	0.0087	-0.348	91.59	5.361	0.00398	-0.30048469387755095	107.875	4.4125000000000005	0.0045650000000000005	-1.0199999999999998	108.75	4.593500000000001	0.00415	0.08950617283950635	117.023	6.2566999999999995	0.008697	0.59	117.29499999999999	5.835	0.00365	0.5448641975308641	1
ENST00000416718.2	55	96.13000000000001	4.6513	0.008697	0.595	95.345	4.266	0.007469999999999999	0.34820289855072456	86.442	4.142999999999999	0.004782	-0.013999999999999924	85.69	4.311	0.00432	0.3028301886792449	80.00285714285714	6.2534285714285724	0.008535714285714285	-0.5757142857142857	84.61	7.179	0.00598	0.22857142857142881	85.06800000000001	5.4842	0.0087	-0.348	91.59	5.361	0.00398	-0.30048469387755095	107.875	4.4125000000000005	0.0045650000000000005	-1.0199999999999998	108.75	4.593500000000001	0.00415	0.08950617283950635	117.023	6.2566999999999995	0.008697	0.59	117.29499999999999	5.835	0.00365	0.5448641975308641	110.42333333333333	5.642	0.00985	0.8466666666666667	107.97	5.87	0.00564	0.06252354048964233	1
ENST00000416718.2	56	86.442	4.142999999999999	0.004782	-0.013999999999999924	85.69	4.311	0.00432	0.3028301886792449	80.00285714285714	6.2534285714285724	0.008535714285714285	-0.5757142857142857	84.61	7.179	0.00598	0.22857142857142881	85.06800000000001	5.4842	0.0087	-0.348	91.59	5.361	0.00398	-0.30048469387755095	107.875	4.4125000000000005	0.0045650000000000005	-1.0199999999999998	108.75	4.593500000000001	0.00415	0.08950617283950635	117.023	6.2566999999999995	0.008697	0.59	117.29499999999999	5.835	0.00365	0.5448641975308641	110.42333333333333	5.642	0.00985	0.8466666666666667	107.97	5.87	0.00564	0.06252354048964233	103.42	8.7455	0.01029	-0.35000000000000003	103.42	8.7455	0.01029	1.658206686930091	1
ENST00000416718.2	57	80.00285714285714	6.2534285714285724	0.008535714285714285	-0.5757142857142857	84.61	7.179	0.00598	0.22857142857142881	85.06800000000001	5.4842	0.0087	-0.348	91.59	5.361	0.00398	-0.30048469387755095	107.875	4.4125000000000005	0.0045650000000000005	-1.0199999999999998	108.75	4.593500000000001	0.00415	0.08950617283950635	117.023	6.2566999999999995	0.008697	0.59	117.29499999999999	5.835	0.00365	0.5448641975308641	110.42333333333333	5.642	0.00985	0.8466666666666667	107.97	5.87	0.00564	0.06252354048964233	103.42	8.7455	0.01029	-0.35000000000000003	103.42	8.7455	0.01029	1.658206686930091	67.3475	1.5015	0.006639999999999999	0.37	67.33500000000001	1.5419999999999998	0.00465	-0.2746376811594202	0
ENST00000416718.2	58	85.06800000000001	5.4842	0.0087	-0.348	91.59	5.361	0.00398	-0.30048469387755095	107.875	4.4125000000000005	0.0045650000000000005	-1.0199999999999998	108.75	4.593500000000001	0.00415	0.08950617283950635	117.023	6.2566999999999995	0.008697	0.59	117.29499999999999	5.835	0.00365	0.5448641975308641	110.42333333333333	5.642	0.00985	0.8466666666666667	107.97	5.87	0.00564	0.06252354048964233	103.42	8.7455	0.01029	-0.35000000000000003	103.42	8.7455	0.01029	1.658206686930091	67.3475	1.5015	0.006639999999999999	0.37	67.33500000000001	1.5419999999999998	0.00465	-0.2746376811594202	69.02	1.54	0.01494	0.09	69.02	1.54	0.01494	-0.3446808510638298	0
ENST00000416718.2	59	107.875	4.4125000000000005	0.0045650000000000005	-1.0199999999999998	108.75	4.593500000000001	0.00415	0.08950617283950635	117.023	6.2566999999999995	0.008697	0.59	117.29499999999999	5.835	0.00365	0.5448641975308641	110.42333333333333	5.642	0.00985	0.8466666666666667	107.97	5.87	0.00564	0.06252354048964233	103.42	8.7455	0.01029	-0.35000000000000003	103.42	8.7455	0.01029	1.658206686930091	67.3475	1.5015	0.006639999999999999	0.37	67.33500000000001	1.5419999999999998	0.00465	-0.2746376811594202	69.02	1.54	0.01494	0.09	69.02	1.54	0.01494	-0.3446808510638298	74.48800000000001	1.0708	0.007968000000000001	-0.196	72.61	1.045	0.0073	-0.624280701754386	0
ENST00000416718.2	60	117.023	6.2566999999999995	0.008697	0.59	117.29499999999999	5.835	0.00365	0.5448641975308641	110.42333333333333	5.642	0.00985	0.8466666666666667	107.97	5.87	0.00564	0.06252354048964233	103.42	8.7455	0.01029	-0.35000000000000003	103.42	8.7455	0.01029	1.658206686930091	67.3475	1.5015	0.006639999999999999	0.37	67.33500000000001	1.5419999999999998	0.00465	-0.2746376811594202	69.02	1.54	0.01494	0.09	69.02	1.54	0.01494	-0.3446808510638298	74.48800000000001	1.0708	0.007968000000000001	-0.196	72.61	1.045	0.0073	-0.624280701754386	77.88791666666667	1.136304347826087	0.005109130434782609	0.165	77.765	1.1735	0.00498	-0.45106070153329125	0
ENST00000416718.2	67	69.56750000000001	1.23225	0.0078	-1.645	69.96000000000001	1.2435	0.007135	-0.5676315789473684	76.974	1.4228	0.00385	-0.17399999999999993	77.55	1.52	0.00332	-0.38139130434782603	91.268125	2.1281250000000003	0.007138125	0.113125	91.22	2.1025	0.00598	-0.5819007858546168	106.05375	2.248875	0.00726125	0.48374999999999996	106.075	2.1455	0.004315	-0.25533940397350996	109.77333333333333	3.5233333333333334	0.013276666666666666	-0.33666666666666667	109.55	3.845	0.01228	0.07092198581560286	77.52	7.516	0.00498	3.71	77.52	7.516	0.00498	2.6309178743961352	70.29499999999999	2.697	0.012115	0.47	70.29499999999999	2.697	0.012115	0.1476595744680851	1
ENST00000416718.2	68	76.974	1.4228	0.00385	-0.17399999999999993	77.55	1.52	0.00332	-0.38139130434782603	91.268125	2.1281250000000003	0.007138125	0.113125	91.22	2.1025	0.00598	-0.5819007858546168	106.05375	2.248875	0.00726125	0.48374999999999996	106.075	2.1455	0.004315	-0.25533940397350996	109.77333333333333	3.5233333333333334	0.013276666666666666	-0.33666666666666667	109.55	3.845	0.01228	0.07092198581560286	77.52	7.516	0.00498	3.71	77.52	7.516	0.00498	2.6309178743961352	70.29499999999999	2.697	0.012115	0.47	70.29499999999999	2.697	0.012115	0.1476595744680851	71.72333333333333	1.7926666666666666	0.01195	-0.18000000000000002	71.79	1.327	0.01461	-0.37099415204678365	1
ENST00000416718.2	71	109.77333333333333	3.5233333333333334	0.013276666666666666	-0.33666666666666667	109.55	3.845	0.01228	0.07092198581560286	77.52	7.516	0.00498	3.71	77.52	7.516	0.00498	2.6309178743961352	70.29499999999999	2.697	0.012115	0.47	70.29499999999999	2.697	0.012115	0.1476595744680851	71.72333333333333	1.7926666666666666	0.01195	-0.18000000000000002	71.79	1.327	0.01461	-0.37099415204678365	71.82333333333332	1.0856666666666668	0.004203333333333333	0.12333333333333331	70.39	0.802	0.00332	-0.5279710144927535	71.99	1.3413333333333333	0.010293333333333333	0.5166666666666666	74.79	1.348	0.00963	-0.4292198581560284	84.32249999999999	1.298625	0.00551875	0.47875	84.925	1.3860000000000001	0.004815	-0.5062262357414449	0
ENST00000416718.2	76	71.99	1.3413333333333333	0.010293333333333333	0.5166666666666666	74.79	1.348	0.00963	-0.4292198581560284	84.32249999999999	1.298625	0.00551875	0.47875	84.925	1.3860000000000001	0.004815	-0.5062262357414449	93.75	1.3980000000000001	0.00747	-0.75	93.75	1.3980000000000001	0.00747	-0.5401315789473684	109.46333333333332	2.776666666666667	0.009626666666666667	-0.23	103.61	2.768	0.00996	-0.10718113612004278	80.57	2.448	0.00564	-0.89	80.57	2.448	0.00564	-0.3674418604651163	97.1	3.899	0.00531	0.46	97.1	3.899	0.00531	-0.13162583518930962	105.365625	3.8840000000000003	0.007013125	0.9299999999999999	110.435	3.2245	0.00465	-0.18914405010438406	1
ENST00000416718.2	77	84.32249999999999	1.298625	0.00551875	0.47875	84.925	1.3860000000000001	0.004815	-0.5062262357414449	93.75	1.3980000000000001	0.00747	-0.75	93.75	1.3980000000000001	0.00747	-0.5401315789473684	109.46333333333332	2.776666666666667	0.009626666666666667	-0.23	103.61	2.768	0.00996	-0.10718113612004278	80.57	2.448	0.00564	-0.89	80.57	2.448	0.00564	-0.3674418604651163	97.1	3.899	0.00531	0.46	97.1	3.899	0.00531	-0.13162583518930962	105.365625	3.8840000000000003	0.007013125	0.9299999999999999	110.435	3.2245	0.00465	-0.18914405010438406	77.67333333333333	3.408	0.0029866666666666665	-0.5766666666666667	76.73	3.242	0.00299	0.2128113879003558	1
ENST00000416718.2	78	93.75	1.3980000000000001	0.00747	-0.75	93.75	1.3980000000000001	0.00747	-0.5401315789473684	109.46333333333332	2.776666666666667	0.009626666666666667	-0.23	103.61	2.768	0.00996	-0.10718113612004278	80.57	2.448	0.00564	-0.89	80.57	2.448	0.00564	-0.3674418604651163	97.1	3.899	0.00531	0.46	97.1	3.899	0.00531	-0.13162583518930962	105.365625	3.8840000000000003	0.007013125	0.9299999999999999	110.435	3.2245	0.00465	-0.18914405010438406	77.67333333333333	3.408	0.0029866666666666665	-0.5766666666666667	76.73	3.242	0.00299	0.2128113879003558	70.475	1.9815	0.010455	0.2750000000000001	70.475	1.9815	0.010455	-0.1568085106382979	1
ENST00000416718.2	79	109.46333333333332	2.776666666666667	0.009626666666666667	-0.23	103.61	2.768	0.00996	-0.10718113612004278	80.57	2.448	0.00564	-0.89	80.57	2.448	0.00564	-0.3674418604651163	97.1	3.899	0.00531	0.46	97.1	3.899	0.00531	-0.13162583518930962	105.365625	3.8840000000000003	0.007013125	0.9299999999999999	110.435	3.2245	0.00465	-0.18914405010438406	77.67333333333333	3.408	0.0029866666666666665	-0.5766666666666667	76.73	3.242	0.00299	0.2128113879003558	70.475	1.9815	0.010455	0.2750000000000001	70.475	1.9815	0.010455	-0.1568085106382979	70.08250000000001	1.213	0.00307	-0.5875	70.66499999999999	1.31	0.00249	-0.5743859649122807	1
ENST00000416718.2	80	80.57	2.448	0.00564	-0.89	80.57	2.448	0.00564	-0.3674418604651163	97.1	3.899	0.00531	0.46	97.1	3.899	0.00531	-0.13162583518930962	105.365625	3.8840000000000003	0.007013125	0.9299999999999999	110.435	3.2245	0.00465	-0.18914405010438406	77.67333333333333	3.408	0.0029866666666666665	-0.5766666666666667	76.73	3.242	0.00299	0.2128113879003558	70.475	1.9815	0.010455	0.2750000000000001	70.475	1.9815	0.010455	-0.1568085106382979	70.08250000000001	1.213	0.00307	-0.5875	70.66499999999999	1.31	0.00249	-0.5743859649122807	71.3725	1.422	0.0037324999999999997	0.32750000000000007	71.74000000000001	1.262	0.0026550000000000002	-0.3817391304347826	1
ENST00000416718.2	81	97.1	3.899	0.00531	0.46	97.1	3.899	0.00531	-0.13162583518930962	105.365625	3.8840000000000003	0.007013125	0.9299999999999999	110.435	3.2245	0.00465	-0.18914405010438406	77.67333333333333	3.408	0.0029866666666666665	-0.5766666666666667	76.73	3.242	0.00299	0.2128113879003558	70.475	1.9815	0.010455	0.2750000000000001	70.475	1.9815	0.010455	-0.1568085106382979	70.08250000000001	1.213	0.00307	-0.5875	70.66499999999999	1.31	0.00249	-0.5743859649122807	71.3725	1.422	0.0037324999999999997	0.32750000000000007	71.74000000000001	1.262	0.0026550000000000002	-0.3817391304347826	80.13	1.9157499999999998	0.0046475	0.9450000000000001	80.32499999999999	1.972	0.00332	-0.3108812949640288	1
ENST00000416718.2	83	77.67333333333333	3.408	0.0029866666666666665	-0.5766666666666667	76.73	3.242	0.00299	0.2128113879003558	70.475	1.9815	0.010455	0.2750000000000001	70.475	1.9815	0.010455	-0.1568085106382979	70.08250000000001	1.213	0.00307	-0.5875	70.66499999999999	1.31	0.00249	-0.5743859649122807	71.3725	1.422	0.0037324999999999997	0.32750000000000007	71.74000000000001	1.262	0.0026550000000000002	-0.3817391304347826	80.13	1.9157499999999998	0.0046475	0.9450000000000001	80.32499999999999	1.972	0.00332	-0.3108812949640288	95.05000000000001	2.9055	0.006363333333333333	-0.015000000000000013	94.89500000000001	2.731	0.00498	-0.416566265060241	100.74000000000001	2.8320000000000003	0.009406666666666666	-0.4466666666666666	98.01	2.657	0.00863	-0.46666666666666656	1
