contig	position	-3_event_level_mean	-3_event_stdv	-3_event_length	-3_standardized_level	-3_event_level_median	-3_event_stdv_median	-3_event_length_median	-3_diff_stdv	-2_event_level_mean	-2_event_stdv	-2_event_length	-2_standardized_level	-2_event_level_median	-2_event_stdv_median	-2_event_length_median	-2_diff_stdv	-1_event_level_mean	-1_event_stdv	-1_event_length	-1_standardized_level	-1_event_level_median	-1_event_stdv_median	-1_event_length_median	-1_diff_stdv	0_event_level_mean	0_event_stdv	0_event_length	0_standardized_level	0_event_level_median	0_event_stdv_median	0_event_length_median	0_diff_stdv	+1_event_level_mean	+1_event_stdv	+1_event_length	+1_standardized_level	+1_event_level_median	+1_event_stdv_median	+1_event_length_median	+1_diff_stdv	+2_event_level_mean	+2_event_stdv	+2_event_length	+2_standardized_level	+2_event_level_median	+2_event_stdv_median	+2_event_length_median	+2_diff_stdv	+3_event_level_mean	+3_event_stdv	+3_event_length	+3_standardized_level	+3_event_level_median	+3_event_stdv_median	+3_event_length_median	+3_diff_stdv	label
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	761	116.20354430379747	3.864317073170732	0.007065555555555555	-0.12000000000000001	116.705	2.8925	0.00498	0.21902746787720254	119.8873076923077	6.266642857142856	0.005558518518518518	0.56	121.22	6.4635	0.005145	0.30827617059349816	85.17394736842104	2.039736842105263	0.006124473684210526	0.71	85.27	1.754	0.00465	-0.35857332009268467	77.42999999999999	1.533725	0.00527025	-0.3	77.9	1.451	0.00465	-0.2799413145539906	90.40787234042556	2.474204081632653	0.005256458333333334	0.62	90.53999999999999	2.5035	0.00398	-0.5659291084854995	79.28486486486487	1.9108108108108113	0.005508918918918917	0.13351351351351354	79.575	1.9665	0.00465	-0.16921269095182112	87.01808823529413	2.088313432835821	0.004710000000000001	0.32323529411764707	87.145	1.9745	0.00398	-0.3085054858159534	-1
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	992	115.35954198473283	6.186834586466165	0.006786124031007752	0.1	115.55000000000001	6.133	0.00465	0.9516828348473706	118.30653061224488	7.1589	0.005305000000000001	0.27	119.745	6.7515	0.004484999999999999	0.49455114822546975	86.46461538461539	2.9905882352941178	0.004661764705882353	0.55	86.705	2.545	0.00432	-0.05956344802071773	76.3315037593985	1.383735294117647	0.006497080291970803	-0.45	76.38499999999999	1.3205	0.00564	-0.26397058823529407	84.36999999999999	1.86532	0.0045276	-0.19730769230769235	84.04499999999999	1.6219999999999999	0.00398	-0.3167326007326007	81.83244444444445	1.4701111111111111	0.0067951111111111085	-0.08	82.105	1.526	0.00564	-0.39251606978879705	77.96373913043479	1.2188141592920354	0.006576756756756758	0.09373913043478259	77.75	1.215	0.00531	-0.3813126094964287	-1
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	1043	123.71791666666667	6.964148648648648	0.006648888888888889	0.26430555555555557	123.75	7.3925	0.00465	0.2525447209799728	101.7123076923077	3.614710526315789	0.0062086486486486485	0.21102564102564103	102.09	3.218	0.00531	0.0477421815408083	92.7852380952381	2.4550317460317457	0.007173680000000001	-0.05809523809523808	92.9	2.211	0.00564	-0.1007209721495437	85.97765625	2.171769230769231	0.0054279365079365075	0.09	86.45	2.085	0.00465	-0.23797570850202418	96.75736842105262	2.207904761904762	0.006403795180722891	0.64	97.315	2.117	0.004815	-0.29459911760231244	105.82693548387097	5.5600625	0.006473225806451612	-0.010000000000000002	105.035	5.2775	0.00531	0.4404306994818653	83.72191176470588	2.6798307692307692	0.005146060606060607	0.525	83.87	2.3834999999999997	0.00432	-0.11263881813550689	-1
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	1096	117.76365384615386	3.4944615384615383	0.006825192307692308	0.175	118.125	2.958	0.00581	0.10235379762193639	119.3648275862069	6.563099999999998	0.007669999999999998	0.09	119.78	5.743	0.005145	0.3701670146137782	81.09904761904761	2.4731428571428573	0.005011190476190476	0.42	81.47	1.853	0.00465	-0.11987798678190133	73.09581818181817	2.1346545454545454	0.0055083928571428575	0.405	73.28	1.3065	0.004484999999999999	-0.09163636363636371	78.93500000000002	1.738686274509804	0.005005686274509804	0.58	79.55	1.557	0.00432	-0.28153459730999836	93.98194805194805	2.486051282051282	0.007217272727272727	0.615	93.845	2.306	0.00598	-0.06186744073536521	107.11698113207547	2.8552830188679246	0.0067841509433962275	0.89	108.83	2.855	0.00631	-0.3640795058200614	-1
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	1192	96.448	4.206114285714286	0.005512	0.39	96.275	3.4265	0.00415	-0.06322621699013671	111.56314285714286	8.926694444444445	0.004875142857142857	-0.9650000000000001	111.825	9.27	0.00415	0.8636105311992578	78.16692307692308	2.4644999999999997	0.004831842105263157	-0.26	77.535	2.0140000000000002	0.00432	-0.1229537366548044	72.44581818181818	1.2084861111111111	0.005471342592592593	-0.14	73.06	1.185	0.00432	-0.42725776724591885	77.40615384615386	1.6313846153846154	0.00630825	0.08	77.52	1.701	0.00465	-0.13224222585924705	89.83361111111111	3.383972222222223	0.008069444444444443	1.4	90.28	2.9565	0.0071400000000000005	0.2395502645502648	81.99625	2.635625	0.007634999999999999	0.25625	82.77000000000001	2.0625	0.00647	-0.07521929824561403	-1
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	1210	105.23526315789474	3.1340877192982455	0.006891724137931034	-0.26	105.01	2.815	0.00598	0.16943571615606168	98.6398275862069	3.5409152542372877	0.00546603448275862	-0.22	98.28999999999999	3.4875	0.004484999999999999	0.026352247605010874	87.86898550724638	2.0956666666666663	0.005407121212121211	-0.004927536231884069	88.3	1.793	0.00465	-0.3409853249475892	80.77766233766233	1.8005063291139243	0.0067227499999999996	0.09	80.58	1.692	0.00564	-0.1546918642657632	86.83119047619047	3.015833333333333	0.005481219512195121	-0.28	87.95	2.99	0.00498	-0.519771762208068	75.44098039215687	1.4055339805825247	0.007921881188118813	0.33499999999999996	75.475	1.3975	0.006144999999999999	-0.3306981044845121	77.72766666666668	1.3451724137931036	0.006353448275862068	-0.030333333333333334	77.495	1.3399999999999999	0.004815	-0.5212909559455148	-1
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	1754	132.25831460674158	4.86804347826087	0.007764555555555555	0.59	132.68	4.590999999999999	0.00631	-0.12445261182358444	101.61173410404625	2.6892499999999995	0.00618923076923077	0.06	101.08	2.301	0.00498	-0.2205072463768118	93.7074358974359	2.2377317073170726	0.005596904761904762	0.88	94.96000000000001	1.7505000000000002	0.004815	-0.18031805592781222	80.91166666666665	2.206583333333333	0.004695714285714286	0.23	80.97	2.191	0.00398	-0.22576023391812874	82.72211267605634	2.0561714285714285	0.006311884057971014	0.10690140845070423	82.74	1.988	0.00432	-0.1060124223602484	95.74014285714284	2.815434782608696	0.006183731343283582	0.47652173913043483	96.575	2.761	0.005475	-0.4346516500785752	103.77093749999999	5.1464583333333325	0.00641691489361702	-0.26	104.02	4.151	0.00531	-0.030798807281858222	-1
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	1837	107.98342857142856	4.2336285714285715	0.005868235294117646	0.28500000000000003	108.55000000000001	4.0415	0.00498	-0.05709831371301307	120.57476190476191	5.683166666666667	0.007296585365853658	0.34261904761904766	120.215	5.872	0.00697	0.18646485734168405	81.34874074074074	3.1522043795620442	0.006961716417910447	0.76	81.51	2.951	0.00564	0.12178091799361003	68.45944444444444	2.073239436619718	0.004490857142857142	0.55	68.58	1.915	0.00332	0.001564945226917088	77.39611940298508	2.851507462686567	0.005168615384615384	-0.18373134328358207	77.98	2.71	0.00432	0.02572210888006017	97.42546875000001	4.492338461538462	0.0054721875	0.78	97.63	4.424	0.00465	-0.09792400370713625	114.58710526315791	4.299447368421053	0.005228	-0.18960526315789475	115.26	4.242	0.00432	0.061591942820013026	-1
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	1861	108.68899999999998	2.837218181818182	0.006413084112149533	0.2550909090909091	109.49	2.789	0.00498	-0.36810285482891275	117.35126760563381	6.271958333333334	0.006508591549295774	0.02	117.83	6.289	0.00564	0.3093858733472513	81.5171212121212	2.673925373134329	0.006385882352941175	0.59	81.85	2.415	0.00564	-0.04842513411589722	73.11293103448276	1.229258620689655	0.0051603508771929825	0.29344827586206895	73.715	1.2485	0.00465	-0.4769112252384447	78.06851851851852	1.310025	0.005741666666666666	0.13135802469135804	78.23	1.243	0.00465	-0.4586673553719008	88.26922077922079	2.0022025316455703	0.006067	0.675	88.685	1.924	0.00498	-0.24445187485072817	101.83115942028986	2.5506571428571423	0.005609999999999999	0.76	102.61	2.394	0.00465	-0.3252229780801211	-1
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	1940	119.5409375	4.577451612903225	0.0059758064516129035	-0.205625	119.69999999999999	4.6915	0.00564	-0.22019563664340291	128.24433333333334	4.639383333333333	0.008410833333333334	0.8200000000000001	129.23	4.321999999999999	0.00581	-0.031443980514961806	78.600625	4.630387096774195	0.0051771875	-0.52	77.8	3.593	0.00432	0.6478245895993575	69.77949152542372	2.4043050847457628	0.00534	-0.31	69.58	2.076	0.00465	0.023108546700324542	94.25396226415093	2.337620253164557	0.007185569620253165	0.37	95.28	2.222	0.00598	-0.17978236731068173	110.36256410256411	4.0836410256410245	0.006159473684210526	0.4133333333333334	113.11	3.514	0.00465	-0.09050311232939325	116.73416666666665	5.128702702702702	0.0068425000000000005	-0.2736111111111111	116.49	4.573	0.00598	-0.07757145634843485	-1
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	1946	116.73416666666665	5.128702702702702	0.0068425000000000005	-0.2736111111111111	116.49	4.573	0.00598	-0.07757145634843485	101.59	3.8919107142857143	0.006048727272727272	-0.23	99.6	3.146	0.00531	0.1280900621118012	92.00974683544307	2.6033116883116882	0.007051772151898735	-0.23974683544303804	92.53	2.584	0.00564	-0.04640597497740357	82.24147540983607	2.1002380952380957	0.006270161290322579	0.92	83.04	1.891	0.00465	-0.13213301849665465	74.39708955223882	1.26544696969697	0.006396940298507463	0.06746268656716417	74.46	1.266	0.00531	-0.3886729614990483	70.09111111111112	1.057037037037037	0.008649818181818182	0.45999999999999996	70.10499999999999	1.0425	0.005974999999999999	-0.5404186795491143	66.64918367346938	1.3365714285714287	0.0055541666666666665	0.185	66.75	1.0545	0.00498	-0.3543133195307107	-1
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	1979	106.54299270072993	4.277328358208956	0.0061111111111111106	-0.22	105.85	3.479	0.00498	-0.04736562177974267	115.3060294117647	6.92525352112676	0.008227536231884058	-0.04	115.37	5.735	0.00564	0.44577317768825886	80.16063157894737	2.950265957446808	0.00639627659574468	-0.425	79.22999999999999	2.6565000000000003	0.004815	-0.07224340960792207	83.03074074074074	4.866592592592593	0.006787037037037037	-0.05	82.815	4.843999999999999	0.00581	-0.04389143563996214	102.43243902439023	5.363309523809524	0.007377073170731708	0.96	107.1	5.813	0.00631	-0.315904397473275	116.26259842519687	5.154484375000001	0.01049283464566929	-0.28165354330708664	116.535	5.1605	0.0073	0.6260203075709783	116.30516129032259	5.396483870967741	0.007702333333333334	0.07870967741935483	117.47	4.89	0.00631	-0.029409375725226297	-1
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	1994	115.36326086956524	5.393868131868132	0.009096666666666668	-0.2	115.08	5.559	0.00797	0.7015356882864769	119.64204545454545	6.138608695652174	0.006137999999999998	0.59	121.52	6.077	0.00498	0.2815467005536897	79.85999999999999	3.955262295081968	0.007051935483870967	0.195	80.28	3.213	0.00631	0.24379317455407792	70.65787234042553	8.551434782608695	0.005997777777777776	0.07	75.61	8.039	0.00531	0.6800461262492524	90.59576923076922	7.2628076923076925	0.0059756	-0.8200000000000001	88.87	7.355	0.00564	-0.07362146781789634	119.40135714285714	4.643978873239438	0.006997826086956521	0.45999999999999996	119.34	4.7455	0.00531	0.4649775625361003	118.46673076923076	5.225851851851853	0.006614339622641508	1.085	118.47	4.558	0.00498	-0.06009858779642931	-1
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	2165	122.9815625	3.709870967741935	0.00692	0.25	124.56	3.647	0.00531	-0.3679947244051218	127.94118421052633	3.9577402597402602	0.00922397435897436	0.62	128.89	3.211	0.00797	-0.1737494238538079	80.54583333333333	3.2908061224489797	0.006335360824742269	0.4	80.405	2.6345	0.004815	0.17110538165444117	66.43953846153846	1.8845873015873018	0.00531140625	0.515	67.375	1.4865	0.00432	-0.08957135189019229	71.8403125	2.3950793650793654	0.005068730158730158	0.04	72.08	2.073	0.00398	0.1351087038290832	74.41655737704917	3.4379000000000004	0.006047499999999999	0.23	76.85	3.103	0.00498	-0.3245776031434184	107.13628099173553	4.970975206611571	0.006854672131147542	0.275	108.70500000000001	5.076499999999999	0.005145	-0.15315584214453654	-1
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	2377	120.22354166666668	3.4642765957446806	0.007985263157894735	0.04	120.625	3.239	0.00664	-0.40983362934502887	124.3327142857143	4.974703349282297	0.008716057692307693	-0.13	124.595	3.9045	0.00664	0.03856019818002028	82.43766666666669	4.120918032786887	0.005300983606557377	-0.675	81.61500000000001	3.819	0.00432	0.2958861738323542	74.00027149321268	1.905788990825688	0.006892663551401868	-0.35	73.945	1.7974999999999999	0.00531	0.013717548311536217	79.5032142857143	3.4349298245614035	0.007020181818181819	-0.225	78.525	2.965	0.00664	0.08016661149729665	91.14416289592761	5.274185840707964	0.00676981981981982	1.145	90.86	5.52	0.00498	0.05907346198955087	110.55761363636363	5.718897727272727	0.007863255813953491	-0.63	111.535	5.119	0.00631	0.41207351290684613	-1
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	2384	118.3443956043956	4.715358695652173	0.0070154945054945045	0.07	118.35	3.8870000000000005	0.00564	0.48749485667260994	111.07770833333332	9.669104166666665	0.0065831914893617	-1.1572916666666666	110.84	10.3825	0.00498	1.0186021224773831	77.15064516129033	4.080881720430107	0.005622282608695652	-1.13	76.075	3.2635	0.00465	0.2832961385000337	84.76500000000001	6.886932432432431	0.006158169014084507	0.42000000000000004	86.49000000000001	7.165	0.005475	0.35303191206923995	109.82937499999998	8.765437499999999	0.007664042553191488	-0.42437499999999995	108.70500000000001	8.7745	0.00631	0.1180404974489795	122.48254098360657	7.697934959349594	0.007351525423728814	0.3104918032786885	122.46	8.269	0.00564	0.44970526541423617	110.89541284403668	5.334500000000002	0.00681926605504587	-0.13	111.61	5.562	0.00564	0.5026760563380288	-1
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	2511	107.1143661971831	3.3779558823529414	0.00552443661971831	0.08	107.62	3.2045000000000003	0.00498	-0.2476712956897681	118.50589041095888	8.118931506849314	0.006158550724637681	0.005890410958904125	120.03	8.634	0.00531	0.6949752623902535	78.18979797979797	2.472469387755102	0.005370103092783505	-0.17	78.49000000000001	2.144	0.00465	-0.12011765560316655	68.20405325443787	1.3788065476190476	0.005868368580060423	0.04	68.2	1.245	0.00432	-0.3339098803772716	74.33925925925925	2.564227941176471	0.007286888888888889	0.91	74.49	2.541	0.00598	0.09116082603254072	94.10767754318618	2.18851171875	0.007158688845401175	0.08	94.32	2.21	0.00531	-0.23210115131578948	109.66233333333334	2.960545454545455	0.005583409090909091	0.81	110.835	2.6295	0.00465	-0.34063575622595665	-1
ENST00000327044.7|ENSG00000188976.11|OTTHUMG00000040720.2|OTTHUMT00000097869.2|NOC2L-201|NOC2L|2757|protein_coding|	2604	110.02047619047616	4.689219512195122	0.005562926829268292	0.3814285714285714	108.705	4.2805	0.00465	-0.20115510865500472	125.40369369369371	5.039382608695652	0.007101739130434782	0.03	125.04	3.541	0.00531	0.05206317509303797	78.7155737704918	2.5753275862068965	0.005520508474576271	-0.36	78.49	2.03	0.00498	-0.0835133145171187	70.53606557377049	1.2192903225806453	0.0055075409836065565	0.37	70.3	1.148	0.00432	-0.481153054221002	73.99849056603773	1.3961904761904762	0.005862	-0.115	74.53	1.2679999999999998	0.00498	-0.510108604845447	81.49475000000001	1.7139406779661017	0.007002372881355933	-0.15383333333333335	81.9	1.7115	0.00531	-0.25480840088430357	92.41293333333334	2.4378108108108107	0.005757260273972603	0.7727631578947368	93.215	2.2735000000000003	0.00564	-0.2007177669472751	-1
